year,adm3,adm2,adm1,firms,sales,d-labour,d-wage,d-labourmonth,d-labourfem,d-wagefem,d-labourmonthfem,d-labourmale,d-wagemale,d-labourmonthmale,nd-labour,nd-wage,nd-labourmonth,nd-labourfem,nd-wagefem,nd-labourmonthfem,nd-labourmale,nd-wagemale,nd-labourmonthmale,asdf_id,totallabour,totalwage,totallabourfem,totalwagefem,totallabourmale,totalwagemale,lnsales,logsales,lntotalwage,lntotalwagefem,lngtotalwagemale,logtotalwage,logtotalwagefem,logtotalwagemale,rank,adm1_adm3
2021,Canela,Choapa,Coquimbo,448,18417887.86,586,2818624.071,303.75,143,1084639.398,93.333,443,1738534.741,210.417,382,608862.6836,174.5,148,264387.1675,72.083,234,344451.4871,102.416,210,968,3427486.755,291,1349026.566,677,2082986.228,16.72883292,7.265239824,15.04733783,14.11489383,6.517671273,6.534975785,6.130020502,6.318686399,69,Coquimbo - Canela
2021,Chile Chico,General Carrera,Aisen,494,18413058.17,839,2811949.16,301,365,1081123.765,124.167,473,1735375.463,176.834,309,610175.0846,122.417,133,265819.1415,47.25,176,344331.9141,75.166,90,1148,3422124.245,498,1346942.907,649,2079707.377,16.72857065,7.265125925,15.04577204,14.11334807,6.475432717,6.534295773,6.129349187,6.318002232,70, Aisen del Gral.Carlos Ibanez del Campo - Chile Chico
2021,Tolten,Cautin,La Araucania,446,18396378.62,455,2815496.288,267.083,182,1082066.638,107.083,270,1737979.719,159.999,391,620314.1936,234.667,268,275047.1905,184.501,123,345242.9741,50.166,130,846,3435810.482,450,1357113.829,393,2083222.693,16.72766439,7.264732339,15.0497634,14.12087082,5.973809612,6.5360292,6.132616276,6.318735698,71,La Araucania - Tolten
2021,Saavedra,Cautin,La Araucania,457,18394987.13,782,2895069.265,511.833,323,1119373.015,207.416,457,1780246.318,304.417,546,711305.3536,296.667,283,318057.1195,153.75,263,393224.2081,142.917,169,1328,3606374.619,606,1437430.135,720,2173470.526,16.72758875,7.264699488,15.09821357,14.17836745,6.579251212,6.557070838,6.157586745,6.337153755,72,La Araucania - Saavedra
2021,Navidad,Cardenal Caro,OHiggins,482,18394630.85,1173,2975923.485,780,605,1183928.705,418.917,562,1796544.848,361.083,813,647487.2466,289.999,399,282666.5045,148.083,414,364796.7101,141.916,187,1986,3623410.732,1004,1466595.21,976,2161341.558,16.72756938,7.264691077,15.10292633,14.19845409,6.883462586,6.559117566,6.166310262,6.334723404,73,Libertador Gral. Bernardo OÕHiggins - Navidad
2021,Lonquimay,Malleco,La Araucania,482,18394581.7,597,2813714.08,304.917,218,1081825.034,114.833,379,1736439.115,190.083,189,607944.5616,88.166,33,263272.4185,19.584,156,344648.1141,68.583,117,786,3421658.642,251,1345097.453,535,2081087.229,16.72756671,7.264689916,15.04563597,14.11197702,6.282266747,6.53423668,6.12875375,6.318290284,74,La Araucania - Lonquimay
2021,Mafil,Valdivia,Los Rios,425,18392883.49,1076,2931169.69,657.167,512,1157098.492,302.25,561,1778621.262,354.916,551,646852.0476,278.251,292,286389.5945,155.667,259,360438.4241,122.584,32,1627,3578021.738,804,1443488.087,820,2139059.686,16.72747438,7.26464982,15.09032062,14.18257302,6.70930434,6.553642975,6.159413204,6.330222903,75,Los Rios - Mafil
2021,Pemuco,Diguillin,Nuble,367,18381983.55,644,2881576.314,451.083,277,1116987.623,185.5,366,1769138.76,265.583,249,632001.3536,118.834,144,276955.8045,70.417,105,355021.5191,48.416,338,893,3513577.668,421,1393943.428,471,2124160.279,16.72688159,7.264392373,15.07214535,14.14764729,6.154858094,6.545749558,6.144245148,6.327187283,76,Nuble - Pemuco
2021,Paredones,Cardenal Caro,OHiggins,402,18377947.45,1324,2920794.328,681,488,1145353.904,293.833,824,1779990.493,387.166,547,651752.1676,233.999,258,283690.7445,116.666,289,368037.3941,117.333,182,1871,3572546.496,746,1429044.649,1113,2148027.887,16.726662,7.264297005,15.0887892,14.1725167,7.014814351,6.55297789,6.155045798,6.332039915,77,Libertador Gral. Bernardo OÕHiggins - Paredones
2021,Cochrane,Capitan Prat,Aisen,359,18368906.48,601,2853546.526,372.333,296,1103285.137,199.666,305,1754811.457,172.666,485,654104.9706,195.833,224,284683.5955,107.333,261,369397.3461,88.5,154,1086,3507651.497,520,1387968.733,566,2124208.803,16.72616993,7.264083303,15.07045728,14.14335189,6.338594078,6.545016437,6.142379683,6.327197204,78, Aisen del Gral.Carlos Ibanez del Campo - Cochrane
2021,Chaiten,Palena,Los Lagos,437,18367608.11,748,2923577.911,514.666,343,1138591.861,244,404,1789519.772,270.666,393,644381.4826,200.75,180,284407.7795,87.416,213,359949.6761,113.333,253,1141,3567959.394,523,1422999.641,617,2149469.448,16.72609924,7.264052605,15.08750439,14.16827762,6.424869024,6.552419903,6.15320479,6.332331277,79,Los Lagos - Chaiten
2021,Tirua,Arauco,Biobio,376,18365564.84,586,2811613.603,358.584,180,1081792.201,123.917,406,1734371.47,234.667,171,607431.4746,92.166,77,264429.7795,38.75,94,342977.6661,53.417,173,757,3419045.078,257,1346221.981,500,2077349.136,16.72598799,7.26400429,15.04487185,14.11281269,6.214608098,6.533904827,6.129116677,6.317509494,80,Biobio - Tirua
2021,Freirina,Huasco,Atacama,343,18363337.12,513,2856174.308,310.749,165,1105002.729,118.667,348,1755721.648,192.083,565,661232.0206,301.499,379,298372.8055,212.417,186,362835.1861,89.083,214,1078,3517406.329,544,1403375.535,534,2118556.834,16.72586669,7.263951607,15.07323444,14.15439099,6.280395839,6.546222541,6.147173901,6.326040119,81,Atacama - Freirina
2021,Rio Ibanez,General Carrera,Aisen,398,18359307.76,559,2852413.16,311.917,249,1101102.231,146.249,309,1755860.998,165.666,506,649927.8606,347.083,210,283416.4975,162,296,366487.3341,185.083,86,1065,3502341.021,459,1384518.729,605,2122348.332,16.72564724,7.263856302,15.06894217,14.14086315,6.405228458,6.544358431,6.141298835,6.326816664,82, Aisen del Gral.Carlos Ibanez del Campo - Rio Ibanez
2021,Quilleco,Biobio,Biobio,373,18357971.57,505,2811590.976,335.333,105,1080380.787,67,398,1735760.257,268.333,213,607066.9236,107.416,100,263904.8765,61.167,113,343138.0181,46.25,84,718,3418657.9,205,1344285.664,511,2078898.275,16.72557446,7.263824693,15.04475861,14.11137332,6.23636959,6.533855644,6.128491567,6.317833239,83,Biobio - Quilleco
2021,Paihuano,Elqui,Coquimbo,419,18354603.23,1388,2932542.678,890.833,594,1154869.743,405.917,792,1782223.003,484.917,634,643353.6896,278.916,313,283745.4645,146.25,321,359584.1931,132.666,242,2022,3575896.368,907,1438615.208,1113,2141807.196,16.72539096,7.263745001,15.08972643,14.17919155,7.014814351,6.553384924,6.157944647,6.330780373,84,Coquimbo - Paihuano
2021,Cholchol,Cautin,La Araucania,292,18352923.59,956,2946445.497,658.334,418,1156727.273,331.083,538,1794268.291,327.25,436,683206.6666,229.25,249,307121.6085,142.333,187,376061.0251,86.916,4,1392,3629652.164,667,1463848.882,725,2170329.316,16.72529944,7.263705256,15.10464738,14.19657975,6.586171655,6.559865008,6.165496245,6.336525637,85,La Araucania - Cholchol
2021,Ranquil,Itata,Nuble,362,18351734.63,280,2810639.756,171.666,62,1080117.9,41.583,218,1735071.923,130.083,128,606709.2466,57.249,66,263687.2985,31.333,62,342997.9191,25.917,263,408,3417349.003,128,1343805.199,280,2078069.842,16.72523466,7.263677121,15.04437566,14.11101585,5.634789603,6.533689334,6.128336317,6.31766014,86,Nuble - Ranquil
2021,Contulmo,Arauco,Biobio,294,18346114.09,657,2813683.647,317.5,205,1081842.437,95,448,1736391.278,222.5,186,606897.1566,79.917,142,264020.6115,61.25,44,342852.5161,18.667,63,843,3420580.804,347,1345863.049,492,2079243.794,16.72492834,7.26354409,15.04532092,14.11254604,6.198478716,6.534099854,6.129000869,6.317905414,87,Biobio - Contulmo
2021,Queilen,Chiloe,Los Lagos,301,18343395.26,457,2810867.751,213.084,170,1079630.545,73.834,287,1735787.274,139.25,293,608193.9206,101.417,145,264398.3675,39.583,148,343771.5231,61.833,162,750,3419061.672,315,1344028.913,435,2079558.797,16.72478014,7.263479724,15.04487671,14.11118231,6.075346031,6.533906935,6.128408611,6.317971204,88,Los Lagos - Queilen
2021,Cochamo,Llanquihue,Los Lagos,311,18342952.2,431,2878540.598,294.667,214,1117295.41,151.916,216,1765795.257,142.75,441,641533.8136,205.166,193,275588.4385,99.75,248,365921.3461,105.416,147,872,3520074.412,407,1392883.849,464,2131716.603,16.72475598,7.263469234,15.07399269,14.14688687,6.139884552,6.546551844,6.143914902,6.328729468,89,Los Lagos - Cochamo
2021,Pica,Tamarugal,Tarapaca,344,18340213.82,499,2812511.376,251.499,221,1083063.588,125.75,278,1733997.856,125.749,184,607171.6626,86.167,88,264035.1955,42.667,96,343112.4381,43.5,316,683,3419683.039,309,1347098.784,374,2077110.294,16.72460668,7.263404395,15.04505843,14.11346379,5.924255797,6.533985854,6.129399444,6.317459558,90,Tarapaca - Pica
2021,Futaleufu,Palena,Los Lagos,370,18333617.15,305,2817911.605,171.249,158,1083778.871,89.249,146,1738682.802,82,185,610595.2756,97.917,128,265616.8795,76.417,57,344954.3671,21.5,314,490,3428506.881,286,1349395.751,203,2083637.169,16.72424694,7.263248158,15.04763541,14.11516746,5.313205979,6.535105025,6.130139338,6.318822096,91,Los Lagos - Futaleufu
2021,Alto del Carmen,Huasco,Atacama,350,18329845.77,705,2867280.119,360.417,274,1107842.125,152.333,430,1763988.064,208.083,497,652021.6876,271.584,299,287993.1665,180.583,198,364004.4921,91,194,1202,3519301.807,573,1395835.292,628,2127992.556,16.72404121,7.263158811,15.07377318,14.14900357,6.442540166,6.546456512,6.144834175,6.327970104,92,Atacama - Alto del Carmen
2021,Ninhue,Itata,Nuble,239,18322641.82,305,2807983.797,163.917,89,1079592.537,48.583,216,1732941.327,115.333,82,606014.7536,47.417,47,263475.8905,31.167,35,342514.8341,16.25,268,387,3413998.551,136,1343068.428,251,2075456.161,16.72364811,7.262988092,15.04339476,14.11046743,5.525452939,6.533263332,6.12809814,6.317113564,93,Nuble - Ninhue
2021,Perquenco,Cautin,La Araucania,276,18322513.25,813,2939028.762,631.667,369,1162268.387,300,444,1781310.438,331.667,329,643230.6246,150.583,152,282100.2775,72.083,177,361106.3181,78.5,11,1142,3582259.387,521,1444368.665,621,2142416.756,16.72364109,7.262985044,15.09150427,14.18318287,6.431331082,6.554157029,6.159678058,6.330903956,94,La Araucania - Perquenco
2021,Portezuelo,Itata,Nuble,249,18320006.04,571,2813093.341,305.084,165,1080165.387,50.833,438,1737478.021,254.25,131,606432.4376,48.667,52,263476.6915,24.5,79,342931.7181,24.167,264,702,3419525.779,217,1343642.079,517,2080409.739,16.72350425,7.262925613,15.04501244,14.11089445,6.248042875,6.533965882,6.128283596,6.318148878,95,Nuble - Portezuelo
2021,Ercilla,Malleco,La Araucania,246,18319962.21,258,2808501.225,164.334,72,1080185.707,51.75,186,1732865.586,112.584,97,606962.4106,58.166,38,263724.3335,24.833,59,343214.0481,33.333,19,355,3415463.636,110,1343910.041,245,2076079.634,16.72350185,7.262924573,15.04382381,14.11109386,5.501258211,6.533449666,6.128370199,6.317244008,96,La Araucania - Ercilla
2021,San Fabian,Punilla,Nuble,278,18315861.7,743,2813068.297,277,308,1081908.988,98.834,435,1735709.377,178.167,167,606849.6436,72.834,71,263463.3705,32.5,96,343362.2441,40.334,340,910,3419917.941,379,1345372.359,531,2079071.621,16.723278,7.262827356,15.04512711,14.11218138,6.274762021,6.534015686,6.128842501,6.31786945,97,Nuble - San Fabian
2021,Corral,Valdivia,Los Rios,253,18315359.65,614,2897614.097,438.584,289,1131784.801,228.5,325,1770379.367,210.084,356,635286.3176,136.083,159,276458.3255,67.584,197,358803.9621,68.5,254,970,3532900.415,448,1408243.127,522,2129183.329,16.72325059,7.262815451,15.07762974,14.15785348,6.257667588,6.548131396,6.14867764,6.328213057,98,Los Rios - Corral
2021,Pumanque,Colchagua,OHiggins,263,18314975.15,381,2811234.571,187.75,86,1080421.969,42.416,295,1735362.67,145.333,140,606493.0416,73.167,88,263594.2785,55.25,52,342874.7341,17.917,45,521,3417727.613,174,1344016.248,347,2078237.404,16.7232296,7.262806334,15.04448645,14.11117289,5.84932478,6.533737447,6.128404519,6.317695157,99,Libertador Gral. Bernardo OÕHiggins - Pumanque
2021,Curarrehue,Cautin,La Araucania,300,18314484.79,341,2810935.523,185.084,143,1080757.416,84.001,198,1734728.175,101.083,154,607496.1596,75.583,79,263684.1515,45.833,75,343787.9791,29.749,140,495,3418431.683,222,1344441.568,273,2078516.154,16.72320282,7.262794706,15.04469243,14.11148929,5.609471795,6.533826905,6.128541932,6.317753404,100,La Araucania - Curarrehue
2021,La Higuera,Elqui,Coquimbo,223,18313142.09,334,2809171.64,152,146,1079938.926,63.834,176,1733782.782,88.167,187,607153.4706,82,90,263663.0945,41.167,97,343466.3471,40.834,257,521,3416325.111,236,1343602.021,273,2077249.129,16.72312951,7.262762865,15.044076,14.11086464,5.609471795,6.533559193,6.128270648,6.317488586,101,Coquimbo - La Higuera
2021,Melipeuco,Cautin,La Araucania,285,18311301.61,607,2883677.695,381.416,299,1125958.385,202.084,308,1762269.378,179.333,704,682579.5876,348.667,377,303623.2255,194.417,327,378932.3291,154.25,308,1311,3566257.283,676,1429581.611,635,2141201.707,16.723029,7.262719216,15.08702722,14.17289238,6.453624999,6.552212672,6.155208953,6.330657581,102,La Araucania - Melipeuco
2021,Trehuaco,Itata,Nuble,210,18299598.98,389,2807611.542,241.334,76,1079106.577,50.667,313,1733055.033,190.667,145,606297.5766,59.084,58,263651.1545,29.083,87,342622.3931,30.001,262,534,3413909.119,134,1342757.732,400,2075677.426,16.7223897,7.262441573,15.04336856,14.11023607,5.991464547,6.533251956,6.127997662,6.317159862,103,Nuble - Trehuaco
2021,Rio Hurtado,Limari,Coquimbo,228,18299405.8,154,2811687.657,115.917,51,1080980.85,37.083,103,1735256.875,78.833,160,606943.1316,98.583,55,263466.7455,32.5,105,343452.3581,66.083,298,314,3418630.789,106,1344447.596,208,2078709.233,16.72237915,7.262436988,15.04475067,14.11149378,5.33753808,6.5338522,6.128543879,6.317793745,104,Coquimbo - Rio Hurtado
2021,Puqueldon,Chiloe,Los Lagos,210,18296457.75,442,2830864.863,244.916,59,1085751.149,43.5,383,1749663.782,201.417,227,626614.3126,108.833,112,272609.1225,46.417,115,353981.1611,62.417,50,669,3457479.176,171,1358360.272,498,2103644.943,16.72221803,7.262367017,15.05605032,14.12178885,6.210600077,6.538759573,6.133014971,6.322972441,105,Los Lagos - Puqueldon
2021,Antuco,Biobio,Biobio,211,18294444.87,190,2810554.502,122.583,91,1080330.081,59.75,98,1734774.489,62.833,153,606960.8346,64.5,77,263683.9905,39.084,76,343252.8151,25.417,122,343,3417515.337,168,1344014.072,174,2078027.304,16.72210801,7.262319236,15.04442434,14.11117127,5.159055299,6.533710472,6.128403816,6.31765125,106,Biobio - Antuco
2021,SJDLC,Osorno,Los Lagos,216,18294373.84,158,2810272.518,98.584,55,1080323.349,29.916,103,1734499.237,68.666,97,606051.1936,50.167,43,263379.5795,27.25,54,342647.5851,22.917,220,255,3416323.712,98,1343702.929,157,2077146.822,16.72210413,7.26231755,15.04407559,14.11093974,5.056245805,6.533559015,6.128303264,6.317467196,107,Los Lagos - San Juan de la Costa
2021,Quilaco,Biobio,Biobio,195,18294369.41,733,2887797.677,419.25,306,1126311.346,187.583,426,1766036.4,231.666,301,633583.3946,126.916,170,277131.4485,76.666,131,356427.9191,50.25,83,1034,3521381.072,476,1403442.795,557,2122464.319,16.72210389,7.262317444,15.07436382,14.15443891,6.32256524,6.546713025,6.147194715,6.326840398,108,Biobio - Quilaco
2021,Palena,Palena,Los Lagos,167,18285292.62,316,2811276.118,192.5,88,1082027.25,48.167,228,1733798.936,144.334,83,606887.2016,42.667,45,264257.3425,22.749,38,342605.8291,19.916,313,399,3418163.32,133,1346284.593,266,2076404.765,16.72160761,7.262101915,15.04461392,14.1128592,5.583496309,6.533792809,6.129136876,6.317312017,109,Los Lagos - Palena
2021,Cabo de Hornos,Antartica,Magallanes,173,18282572.04,370,2806999.91,182.417,126,1079479.778,77.25,236,1732070.2,105.167,199,613187.1676,56.167,102,266016.8345,33.167,97,347146.3041,23,234,569,3420187.078,228,1345496.613,333,2079216.504,16.72145882,7.262037293,15.04520581,14.11227373,5.80814249,6.534049862,6.128882609,6.317899714,110,Magallanes y de la Antartica Chilena - Cabo de Hornos
2021,Guaitecas,Aisen,Aisen,103,18269418.87,309,2843348.155,193.166,117,1099792.109,89.25,191,1748106.115,103.917,289,634510.5046,115.167,140,277672.2845,57.416,149,356814.1901,57.75,237,598,3477858.66,257,1377464.394,340,2104920.305,16.72073912,7.261724733,15.06192733,14.13575497,5.828945618,6.541311928,6.139080381,6.323235658,111, Aisen del Gral.Carlos Ibanez del Campo - Guaitecas
2021,Tortel,Capitan Prat,Aisen,105,18261974.64,34,2805966.265,8.666,9,1079128.369,3.5,25,1731387.964,5.166,20,605521.5046,7.166,5,263049.1135,0.833,15,342448.3621,6.333,151,54,3411487.77,14,1342177.483,40,2073836.326,16.72033157,7.261547735,15.04265905,14.10980384,3.688879454,6.532943819,6.127809948,6.316774477,112, Aisen del Gral.Carlos Ibanez del Campo - Tortel
2021,Primavera,Tierra del Fuego,Magallanes,54,18241543.11,100,2805480.488,56.833,30,1078931.989,18.666,70,1731098.567,38.166,46,605534.4956,15.75,29,263218.9015,13.083,17,342291.5651,2.667,92,146,3411014.984,59,1342150.891,87,2073390.132,16.71921214,7.261061574,15.04252045,14.10978403,4.465908119,6.532883627,6.127801344,6.316681027,113,Magallanes y de la Antartica Chilena - Primavera
2021,San Gregorio,Magallanes,Magallanes,27,18240706.12,62,2805140.551,39.75,17,1078759.271,9.666,44,1730931.348,30.083,19,605790.4156,9,12,263192.3255,7.417,7,342574.0611,1.584,101,81,3410930.967,29,1341951.597,51,2073505.409,16.71916625,7.261041646,15.04249582,14.10963553,3.931825633,6.53287293,6.127736851,6.316705173,114,Magallanes y de la Antartica Chilena - San Gregorio
2021,Timaukel,Tierra del Fuego,Magallanes,24,18232283.45,171,2805777.499,97.584,13,1079069.078,7.917,158,1731258.489,89.667,94,605377.9846,18.917,14,263034.8905,4.167,80,342319.0651,14.75,236,265,3411155.484,27,1342103.969,238,2073577.554,16.7187044,7.260841064,15.04256164,14.10974907,5.472270674,6.532901515,6.127786161,6.316720283,115,Magallanes y de la Antartica Chilena - Timaukel
2021,Conchali,Santiago,Metropolitana,4966,18052626.09,16071,2397614.208,9423.163,5723,785152.805,3469.083,10352,1621039.134,5953.58,5829,376020.107,2294.332,2458,140892.104,1060.748,3371,235128.001,1233.582,135,21900,2773634.315,8181,926044.909,13723,1856167.135,16.70880172,7.256540387,14.83566905,13.73867801,9.526828536,6.443049202,5.966632049,6.268617079,116,Metropolitana - Conchali
2021,Buin,Maipo,Metropolitana,5891,18017018.88,25069,2863519.859,12698.243,10024,1254326.486,5194.831,15177,1626429.913,7503.329,8080,662700.546,3205.331,3912,310361.573,1655.082,4168,352338.965,1550.249,272,33149,3526220.405,13936,1564688.059,19345,1978768.878,16.70682736,7.255682934,15.07573715,14.26319704,9.870189267,6.547309454,6.194427768,6.296395071,117,Metropolitana - Buin
2021,La Pintana,Santiago,Metropolitana,5096,17758391.07,16944,1919913.853,9289.412,4175,537685.311,2460.915,12740,1382136.81,6828.496,5375,301308.929,2238.998,2104,105627.315,910.249,3271,195681.615,1328.749,146,22319,2221222.782,6279,643312.626,16011,1577818.425,16.6923687,7.249403616,14.6135684,13.37438608,9.681031265,6.346592119,5.808422075,6.198057023,118,Metropolitana - La Pintana
2021,PAC,Santiago,Metropolitana,4255,17454004.1,12281,2040325.105,8112.664,4239,844119.717,3076.332,8011,1196479.61,5036.081,5069,460718.698,2277.749,2462,222682.037,1197.166,2607,238036.652,1080.582,172,17350,2501043.803,6701,1066801.754,10618,1434516.262,16.67507964,7.241895074,14.73221872,13.88017572,9.270305953,6.398121298,6.028083721,6.156705476,119,Metropolitana - Pedro Aguirre Cerda
2021,San Fernando,Colchagua,OHiggins,5075,16824937.94,24620,2296901.124,11609.16,9128,896602,4369.414,15443,1404884.36,7239.662,6299,665092.271,2814.331,2918,329423.39,1313.249,3381,335668.878,1501.082,334,30919,2961993.395,12046,1226025.39,18824,1740553.238,16.63837274,7.225953471,14.90137304,14.0192881,9.84288793,6.471584086,6.088499464,6.240687312,120,Libertador Gral. Bernardo OÕHiggins - San Fernando
2021,Quillota,Quillota,Valparaiso,5814,16776300.86,22013,2830945.493,12988.578,8808,1257035.217,5610.582,13269,1584601.591,7377.996,7446,558086.093,3225.331,3628,262774.749,1680.249,3818,295264.903,1544.999,245,29459,3389031.586,12436,1519809.966,17087,1879866.494,16.63547779,7.224696206,15.03605477,14.23409586,9.746073219,6.530075617,6.181789288,6.274127007,121,Valparaiso - Quillota
2021,Linares,Linares,Maule,6251,16448394.41,24729,1902161.885,11087.409,10512,791450.313,4568.247,14143,1111394.524,6519.162,6007,362586.47,2619.665,3249,167578.908,1616.833,2758,194987.048,1002.583,79,30736,2264748.355,13761,959029.221,16901,1306381.572,16.61573843,7.216123511,14.63297421,13.77367682,9.735128071,6.355019953,5.98183184,6.116070046,122,Maule - Linares
2021,San Ramon,Santiago,Metropolitana,2909,16411884.5,9780,3765042.3,6645.414,4397,1792846.215,3377.499,5369,1975377.686,3267.915,4875,1036987.386,2217.914,2741,546040.3876,1259.583,2134,490929.2179,958.333,47,14655,4802029.686,7138,2338886.603,7503,2466306.904,16.61351629,7.215158452,15.38454924,14.66518556,8.92305822,6.681424841,6.369009166,6.392047119,123,Metropolitana - San Ramon
2021,La Union,Ranco,Los Rios,2551,16259708.77,8511,2548330.036,5449.831,3075,1017445.189,2023.583,5542,1542424.804,3426.248,2861,498640.6355,1359.083,1257,217474.4276,620.833,1604,281148.4299,738.249,30,11372,3046970.672,4332,1234919.617,7146,1823573.234,16.60420075,7.211112763,14.92965843,14.02651644,8.874308039,6.483868274,6.091638689,6.260923209,124,Los Rios - La Union
2021,Lo Prado,Santiago,Metropolitana,2990,16189104.11,5881,2412782.911,3638.749,2048,948530.4975,1414,3820,1467051.652,2223.165,3120,509820.7325,1453.083,1541,229643.7616,734.916,1579,280159.2009,718.166,158,9001,2922603.644,3589,1178174.259,5399,1747210.853,16.59984899,7.209222816,14.88798544,13.97947656,8.59396903,6.465769921,6.07120953,6.242345319,125,Metropolitana - Lo Prado
2021,Ovalle,Limari,Coquimbo,6297,16013126.77,29499,3429600.261,15486.492,12627,1776521.33,7487.248,16911,1658223.064,7999.161,8326,823325.728,4339.83,4157,409998.121,2135.249,4169,413327.584,2204.582,211,37825,4252925.989,16784,2186519.451,21080,2071550.648,16.58891937,7.204476142,15.26311777,14.59782155,9.956080003,6.628687825,6.339753345,6.316295556,126,Coquimbo - Ovalle
2021,Cerrillos,Santiago,Metropolitana,3583,15834129.1,15768,2431203.231,9927.83,4848,800133.193,3290.748,10986,1649234.96,6637.081,5397,390511.39,1926.248,2428,169809.932,915.582,2969,220701.459,1010.665,128,21165,2821714.621,7276,969943.125,13955,1869936.419,16.57767824,7.199594182,14.85285528,13.78499271,9.543593146,6.450513089,5.986746269,6.27182684,127,Metropolitana - Cerrillos
2021,San Felipe,San Felipe,Valparaiso,4866,15715125.02,22426,2215103.54,11265.911,9295,1056007.288,5007.914,13090,1160754.739,6257.079,6219,423882.874,2362.415,3207,201762.461,1203.916,3012,222120.421,1158.499,72,28645,2638986.414,12502,1257769.749,16102,1382875.16,16.57013418,7.19631784,14.78590547,14.04485067,9.686698767,6.421437154,6.099601145,6.140782976,128,Valparaiso - San Felipe
2021,Cauquenes,Cauquenes,Maule,2830,15464109.49,5365,1936178.486,2919.165,1854,672907.2685,883.166,3506,1266263.788,2035.999,1487,368883.6105,787.417,670,160354.5426,366.167,817,208511.2959,421.25,231,6852,2305062.097,2524,833261.8111,4323,1474775.084,16.55403238,7.189324916,14.65061817,13.63310317,8.371704885,6.36268263,5.920781478,6.168725792,129,Maule - Cauquenes
2021,La Ligua,Petorca,Valparaiso,2559,15441039,5046,2033950.014,3045.749,1812,724286.4955,1149.083,3190,1312792.182,1896.666,2154,401592.9015,975.417,1022,172222.0486,455.166,1132,229353.0809,520.251,208,7200,2435542.916,2834,896508.5441,4322,1542145.263,16.55253939,7.18867652,14.70568025,13.7062631,8.371473537,6.386595787,5.952554433,6.188125284,130,Valparaiso - La Ligua
2021,San Antonio,San Antonio,Valparaiso,5325,15412465.81,15881,2269236.09,10139.414,5877,990567.069,4068.082,9981,1279377.986,6070.664,7124,797130.398,3507.581,3516,410938.257,1871.916,3608,386192.135,1635.666,191,23005,3066366.488,9393,1401505.326,13589,1665570.121,16.55068721,7.187872126,14.93600386,14.15305745,9.517015921,6.48662406,6.146594753,6.221562921,131,Valparaiso - San Antonio
2021,Arauco,Arauco,Biobio,1879,15129887.88,5410,1964882.845,3176.665,1569,657280.8815,934.834,3956,1310576.744,2241.833,1372,360883.9525,630.584,572,154148.7716,291.917,800,206717.4069,338.667,223,6782,2325766.798,2141,811429.6531,4756,1517294.151,16.53218268,7.17983571,14.65956035,13.60655297,8.467162258,6.366566166,5.909250875,6.181069784,132,Biobio - Arauco
2021,Paine,Maipo,Metropolitana,4137,15087058.26,19518,2076931.518,9662.828,7287,866730.209,3702.248,12255,1212535.605,5960.579,5439,431048.527,2180.332,2457,189302.711,1033.083,2982,241745.818,1147.249,251,24957,2507980.045,9744,1056032.92,15237,1454281.423,16.52934787,7.178604567,14.73498822,13.87002992,9.631481959,6.399324077,6.023677457,6.162648456,133,Metropolitana - Paine
2021,Victoria,Malleco,La Araucania,1928,15084772.54,7296,2789257.411,4751.998,3386,1211164.276,2276.749,3918,1581012.398,2474.832,2810,618723.4205,1399.748,1340,297230.9596,755.999,1470,321474.6909,643.749,25,10106,3407980.832,4726,1508395.236,5388,1902487.089,16.52919635,7.178538766,15.04163054,14.22655689,8.591929538,6.532497143,6.178515152,6.279321718,134,La Araucania - Victoria
2021,Frutillar,Llanquihue,Los Lagos,1677,15048352.49,4067,1997801.969,2452.082,1261,707945.5925,747.167,2799,1292789.265,1704.916,2234,419455.1895,908,838,181765.7196,311.75,1396,237671.6969,596.25,288,6301,2417257.159,2099,889711.3121,4195,1530460.962,16.52677907,7.177488956,14.69814405,13.69865232,8.341648619,6.383322855,5.949249112,6.184822256,135,Los Lagos - Frutillar
2021,Salamanca,Choapa,Coquimbo,2263,15045800.87,5848,2257369.205,3477.165,2367,883859.0255,1541.25,3476,1376889.284,1935.916,2907,511767.7705,1349.998,1504,223217.3736,708.499,1403,288532.6199,641.499,299,8755,2769136.976,3871,1107076.399,4879,1665421.904,16.5266095,7.17741531,14.83404627,13.91723322,8.49269556,6.442344439,6.044177592,6.221524272,136,Coquimbo - Salamanca
2021,Aisen,Aisen,Aisen,1911,14966164.87,5995,2026570.841,3560.582,2123,741809.8195,1408.667,3882,1288845.995,2151.583,2699,520756.0915,1196.499,1224,231334.7076,685.584,1475,289403.6119,510.915,246,8694,2547326.933,3347,973144.5271,5357,1578249.607,16.52130254,7.175110525,14.75055511,13.78828789,8.586159396,6.406084687,5.988177345,6.19817569,137, Aisen del Gral.Carlos Ibanez del Campo - Aisen
2021,Tome,Concepcion,Biobio,2301,14947664.64,5742,2041210.783,3331.249,2081,733030.1665,1321.083,3653,1311155.4,2010.165,2484,524171.2805,1349.5,1073,234404.4066,630.583,1411,289749.1049,718.916,196,8226,2565382.064,3154,967434.5731,5064,1600904.505,16.52006563,7.174573346,14.75761798,13.78240308,8.529911964,6.409152054,5.985621604,6.204365427,138,Biobio - Tome
